category,city,food_mean,food_num,food_q1,food_q2,food_q3,food_var,money,postcode,rate,rate_num,uuid
日式料理,taipei,19888.88888888889,9,6000.0,7000.0,32000.0,15786.382630077414,$$,106,4.6,75,b2dc6f8a-2e38-40d5-9c2d-1b7252c83445
日式料理,taipei,18288.46153846154,26,17000.0,17500.0,20000.0,6864.307176820649,$,106,4.7,172,45793f19-2e89-4237-9c9e-449b90d99e7b
日式料理,taipei,11858.333333333334,12,4500.0,14900.0,18150.0,6486.71184465254,$,104,4.8,85,9e5614d0-b89b-4b5c-82df-7c455c62c54c
日式料理,taipei,17909.090909090908,22,11000.0,21000.0,22750.0,6953.802693550231,$,105,3.9,25,24c3b068-a9b7-4872-83b9-92cd1f06048f
日式料理,taipei,26500.0,19,24000.0,26000.0,33000.0,9969.690910058609,$,110,4.7,93,0b8c421e-42b7-40c5-8c11-24551e5df7f7
日式料理,taipei,11626.190476190477,42,5150.0,11500.0,18000.0,6767.395909232018,$,105,4.5,128,dc598249-e8c4-4047-9438-eac572626ef6
日式料理,taipei,24719.04761904762,105,10000.0,26000.0,33000.0,14618.143294505113,$,106,4.5,64,8d6d4589-2cd8-4900-9767-c022c32c508f
日式料理,taipei,14333.333333333334,12,8500.0,14000.0,20000.0,6523.46193026031,$,105,4.8,95,53e74651-4622-4286-8d80-57707567bb88
日式料理,taipei,51817.64705882353,17,28000.0,35000.0,65000.0,39842.9598961623,$$,110,4.7,66,83c6e283-d06c-4348-9c5f-acc2326c26cf
日式料理,taipei,11776.315789473685,38,5250.0,7000.0,19500.0,8807.665148832646,$,110,4.6,142,4cf55d37-6987-4bb9-8c6e-e1f483970ee1
日式料理,taipei,18333.333333333332,9,18000.0,18000.0,19000.0,666.6666666666666,$,104,4.7,153,ff1d9a67-8cb3-4313-90b4-e28afa1ab0f2
日式料理,taipei,18760.655737704918,61,9000.0,18000.0,24000.0,11445.999783567091,$,105,4.8,60,08fa7052-aa59-4562-88d8-5c0fa25fc6b4
日式料理,taipei,17020.0,10,18000.0,18000.0,20000.0,5685.384771499639,$,105,4.6,115,15665c18-04db-4d7e-87f5-2601ccd48c36
日式料理,taipei,15000.0,16,13000.0,15000.0,16625.0,1912.1323175972943,$,105,4.7,27,32261dfa-f171-4ed7-b5a3-7aa0bd66eb32
日式料理,taipei,16744.444444444445,9,15500.0,16800.0,18500.0,2214.152012803653,$,104,4.9,33,6f1bde25-cec2-4a13-9802-1fa7974e8089
日式料理,taipei,5023.287671232877,73,2500.0,4000.0,4000.0,5067.152358754797,$,104,4.6,42,b55dd0c5-b797-4e37-81c1-d65afa920e8c
日式料理,taipei,19687.5,16,15750.0,18000.0,24000.0,10202.443028510377,$$,106,4.4,21,3a765e39-cc35-444c-8d58-84a0549ea539
日式料理,taipei,17020.0,10,18000.0,18000.0,20000.0,5685.384771499639,$,100,4.6,78,51f67f13-c36f-441f-8973-27ffa05d9905
日式料理,taipei,20088.235294117647,34,13000.0,17000.0,29000.0,9204.754676281114,$,110,4.4,90,4981b9a6-4916-401c-9514-e08f8ff78183
日式料理,taipei,19888.88888888889,9,6000.0,7000.0,32000.0,15786.382630077414,$$,105,4.4,24,1daf8a16-1233-40a4-8d97-1b87e6f81f02
日式料理,taipei,16744.444444444445,9,15500.0,16800.0,18500.0,2214.152012803653,$,110,4.7,16,56619211-f2ca-424a-aa06-141721701c31
日式料理,taipei,58000.0,8,12000.0,48000.0,83000.0,48651.824220680566,$$$,106,4.4,12,97017d37-8368-4763-9596-0d864002e35b
日式料理,taipei,35444.444444444445,9,28000.0,30000.0,45000.0,11441.747254983113,$$,106,0,0,ad436d58-6a03-42f2-ae7d-e945928acf3d
日式料理,taipei,29577.165354330707,127,17400.0,24200.0,36800.0,21736.3920286113,$$,106,4.6,113,86e89b66-a88a-4ff2-997a-ba68f68274ca
日式料理,taipei,44915.254237288136,59,15000.0,20000.0,44500.0,62285.3706292809,$$,105,4.6,76,87de010b-9b0c-48a6-bcc1-8555062106e7
日式料理,taipei,15557.894736842105,57,8000.0,15000.0,18000.0,8667.036713457977,$,104,4.7,40,690c451a-ac31-4db3-b4a4-55d179c26dbb
日式料理,taipei,11812.5,8,5500.0,9500.0,14500.0,7709.318630722173,$,110,4.5,58,9f9a77c5-25c9-42d4-a59f-6c408189350b
日式料理,taipei,27754.83870967742,31,10900.0,14000.0,33900.0,23373.983865575396,$$,104,4.2,36,b0ce8d72-b734-42ff-9121-80e09e96a785
日式料理,taipei,21805.882352941175,17,9000.0,12000.0,18000.0,23796.180380305606,$$,110,0,0,2dcb2e75-71d0-4b60-832a-15eca87c0db1
日式料理,taipei,25300.0,5,24500.0,24500.0,24500.0,5464.430436925701,$$,110,0,0,fb20b926-ca01-4e5e-a5c2-686a5a807a8e
日式料理,taipei,53000.0,4,50250.0,53500.0,56250.0,5431.390245600108,$$$,106,0,0,71d1a77a-daee-43d7-90da-d8a2f62038af
日式料理,taipei,16929.41176470588,34,9625.0,16800.0,24000.0,9091.70693258955,$,105,0,0,8f9d2bc8-76a6-4a63-9c36-6e946eba0b1f
日式料理,taipei,11294.117647058823,17,4000.0,8000.0,18000.0,7629.391355589736,$,104,0,0,a2e4684f-6f4b-4435-b7ac-d2329075747a
日式料理,taipei,20172.222222222223,54,7450.0,22800.0,29800.0,11755.525362280066,$,110,0,0,27fef819-0104-4e93-9cda-970663f9d4c7
日式料理,taipei,6763.1578947368425,19,3250.0,7000.0,10500.0,3610.5416602405257,$,110,0,0,78d8b86d-3390-4ad2-a3e9-7f19f21a7632
日式料理,taipei,21272.727272727272,33,6000.0,23900.0,32900.0,14921.354896788791,$$,104,4.6,500,f1f6f604-0ea5-47f2-88af-657987370cbe
日式料理,taipei,15428.57142857143,14,9000.0,9500.0,28000.0,9431.817622996608,$$,105,4.7,188,8c04ee05-279f-4366-9aec-a6ff9d5ec3c7
日式料理,taipei,3900.0,46,2500.0,3000.0,3900.0,4117.829736539678,$,110,4.7,500,5729db6a-275a-458e-a0a7-bcb8b68d8990
日式料理,taipei,3900.0,46,2500.0,3000.0,3900.0,4117.829736539678,$,106,4.7,500,d05e9a61-0255-42ae-9a3e-b237deed0012
日式料理,taipei,10153.846153846154,13,6000.0,9000.0,15000.0,5985.188819669818,$,106,4.7,500,07fd46ff-f38f-4296-9070-b7a4c8b5866e
日式料理,taipei,17050.0,4,16050.0,17300.0,18300.0,2165.0635094610966,$,110,4.7,268,e27f1e89-8b32-4096-a998-d5b2ba99a660
日式料理,taipei,27514.70588235294,34,8375.0,16000.0,18000.0,47165.6164167534,$$,110,4.8,134,c5362457-e300-4ec7-a141-f3435e03555c
日式料理,taipei,21829.268292682926,41,12000.0,24000.0,30000.0,11609.294928327778,$,106,4.6,224,bee1be82-bbd2-42e1-a17e-863fcc1f1828
日式料理,taipei,22086.956521739132,46,19250.0,23000.0,26000.0,13287.499988885469,$$,106,4.8,341,f3715b1b-5482-4303-95aa-2536cd67f244
日式料理,taipei,9891.304347826086,46,4925.0,7900.0,14900.0,5403.011482616471,$,104,4.7,221,ce6c2ea9-9936-4d00-afba-839a1ee12aae
日式料理,taipei,21186.486486486487,37,13000.0,18000.0,26000.0,13782.404806484876,$$,104,4.8,146,881aaf37-8636-422c-ae66-665a649e5ec6
日式料理,taipei,16812.5,16,5750.0,18000.0,21000.0,10631.431876751127,$$,106,4.6,138,556e2d1d-b053-4fe7-bc77-a0dab2cda9e2
日式料理,taipei,22909.090909090908,22,18000.0,23000.0,27500.0,6251.611362528798,$,104,4.6,97,1a38f743-6398-49dd-92fe-286e917213fa
日式料理,taipei,32794.444444444445,36,20000.0,35000.0,49900.0,17121.314598483576,$$,105,4.9,34,c7db1b28-6530-478f-88bd-36faa857e901
日式料理,taipei,27771.428571428572,35,17000.0,28000.0,36000.0,12214.945679747565,$$,106,4.8,53,938c7d20-68ee-43f9-86fb-92e6a99243db
日式料理,taipei,20320.833333333332,24,15000.0,20000.0,25000.0,4890.720734774738,$,104,0,0,5969cc95-b374-444e-ad52-1b0cbb97f391
健康美食,taipei,20665.51724137931,29,13000.0,20000.0,25000.0,11388.720247261865,$,105,4.7,500,e29e5c19-b818-49ea-9eaf-05adb0106ff4
台灣美食,taipei,21283.720930232557,43,4800.0,12800.0,36800.0,19462.84391170577,$$,106,4.9,21,2fcffd0b-6a8f-43d9-973a-a336e2e9cc5f
台灣美食,taipei,28625.0,56,10750.0,26500.0,33000.0,23478.38101317891,$$,106,4.7,18,43dd4b18-b6ed-4fea-9267-ce58a71d0600
Desserts,taipei,95900.0,10,95000.0,99000.0,99000.0,4614.108798023731,$$$,106,4.7,60,8f24104d-2715-4798-8ddc-b7fb413c98d7
歐式美食,taipei,17451.612903225807,31,13000.0,15000.0,22000.0,7644.684890560405,$,104,0,0,7c98d8bf-0da5-4e11-848e-c5ddf6b186b3
歐式美食,taipei,26702.702702702703,37,16000.0,28000.0,33000.0,13554.424559081453,$$,110,4.7,33,ec7993bb-d387-4134-85f3-0d9363b3b7e4
歐式美食,taipei,30974.57627118644,59,16500.0,25000.0,35000.0,19211.230765682823,$$,105,4.8,20,8bce4347-7350-4749-af60-748a66f832a1
歐式美食,taipei,30052.380952380954,63,21950.0,28600.0,41250.0,12566.961688375497,$$,106,0,0,9033ff56-753c-4e6c-8164-4f663a08cb28
歐式美食,taipei,40160.0,25,17000.0,28000.0,48000.0,43576.76445079419,$$,106,0,0,3987e9a5-fb90-4888-a2c6-13a37b313d4b
健康美食,taipei,20665.51724137931,29,13000.0,20000.0,25000.0,11388.720247261865,$,105,4.7,500,e29e5c19-b818-49ea-9eaf-05adb0106ff4
披薩,taipei,27493.22033898305,59,11950.0,19900.0,39400.0,22740.219461448487,$,105,4.7,145,6d03c4a1-7106-4c91-a772-cea1039ca7c2
法國美食,taipei,26340.47619047619,42,16000.0,20000.0,32000.0,17468.135064464823,$$,106,4.3,15,5824afcc-216b-43e8-9f30-beccafe44636
中東美食,taipei,32382.352941176472,17,25000.0,35000.0,39900.0,12108.734586536993,$$,110,4.5,19,984570d4-8af4-446e-b730-85129072193a
中東美食,taipei,28590.909090909092,22,12250.0,13000.0,32500.0,34348.69203664237,$$,105,0,0,b578f16d-1a6e-43ed-bd52-13975eee5c35
美式美食,taipei,9710.25641025641,39,5500.0,9000.0,12000.0,5336.8959994188335,$,106,4.8,500,0ca06162-9168-4c85-8749-080ef42991d9
法國美食,taipei,77423.07692307692,26,43500.0,68500.0,88000.0,43537.93489760313,$$$,110,0,0,d0277098-3e85-4036-a8a6-e1f74ab33738
西班牙美食,taipei,37652.17391304348,23,24000.0,30000.0,43500.0,22937.739351959903,$$,106,0,0,a97a92c4-29f9-4a93-b28f-e27ea4554d73
法國美食,taipei,18112.90322580645,62,15000.0,16000.0,16000.0,10798.902033061833,$,105,4.8,151,dc10b284-6b19-4541-afc0-ccc87f5e9372
法國美食,taipei,26340.47619047619,42,16000.0,20000.0,32000.0,17468.135064464823,$$,106,4.3,15,5824afcc-216b-43e8-9f30-beccafe44636
法國美食,taipei,39714.28571428572,14,35000.0,40500.0,47000.0,8344.618209434419,$$,106,0,0,25093cf4-b0a7-44e0-ba0a-bd6c11c5b91e
法國美食,taipei,15923.076923076924,26,11000.0,16000.0,20000.0,5202.980484026416,$,105,0,0,39462638-cc02-4a77-870a-2db33699e592
法國美食,taipei,77423.07692307692,26,43500.0,68500.0,88000.0,43537.93489760313,$$$,110,0,0,d0277098-3e85-4036-a8a6-e1f74ab33738
歐式美食,taipei,26702.702702702703,37,16000.0,28000.0,33000.0,13554.424559081453,$$,110,4.7,33,ec7993bb-d387-4134-85f3-0d9363b3b7e4
健康美食,taipei,19129.86111111111,144,11000.0,16750.0,24800.0,9851.918029987803,$$,110,4.5,188,ab3fa6a4-4b2c-422e-badd-1cde5a97d7fa
Desserts,taipei,13176.470588235294,17,13000.0,13000.0,13000.0,705.8823529411765,$,105,4.8,143,7bd63580-f3b7-4f53-a7a9-68fd45774593
義大利美食,taipei,61197.67441860465,43,22000.0,46200.0,63800.0,67614.19105336521,$$,110,0,0,dc351bd6-d86f-4ac8-bcbe-fd626aeff8c6
Desserts,taipei,22655.172413793105,29,14000.0,14000.0,33000.0,13275.011168432127,$$,106,4.8,61,4e9fc0a0-f452-403b-b607-a444a127afd7
Desserts,taipei,36786.666666666664,30,15000.0,16000.0,21000.0,53271.46661727605,$,106,4.6,40,76ed40c9-0985-46bf-9c72-71e3c5ddc5b6
泰國美食,taipei,15270.149253731342,67,8000.0,15000.0,20000.0,8103.914936076029,$,104,4.3,238,5e39cc78-3db4-4c98-aa45-01aa4ecf40f8
泰國美食,taipei,66946.28099173553,121,28000.0,30000.0,35000.0,172519.6575414961,$$,106,4.7,106,c52782a2-877a-4466-a046-8e9312413392
泰國美食,taipei,16125.0,8,16000.0,16000.0,16000.0,780.6247497997998,$,104,4.6,336,3c449165-b6bd-4569-897d-305af66b4de0
泰國美食,taipei,8434.48275862069,29,3500.0,6000.0,13800.0,5237.285152342204,$,105,4.4,59,42acc04d-aef5-41a2-a76d-f951940fabc5
泰國美食,taipei,6715.384615384615,26,7000.0,7000.0,7375.0,1528.6223832367968,$,105,4.9,500,3c606854-6289-4301-ab12-5cd7f3ab2b9f
泰國美食,taipei,41224.137931034486,58,18000.0,28000.0,35000.0,54555.584784267405,$$,106,4.6,37,797ef5ed-8be5-4615-8528-8d36cc90fc81
泰國美食,taipei,26144.117647058825,34,20000.0,23800.0,26800.0,17092.915477342387,$$$,106,4.6,60,60be5137-09e1-41d7-b085-a544a1102e0c
泰國美食,taipei,21891.891891891893,37,9000.0,23000.0,33000.0,11872.71180522522,$$,105,4.6,192,37b54968-e295-4890-a2bc-85cc2d30739b
泰國美食,taipei,50300.0,35,16000.0,28000.0,35000.0,70865.8894371212,$,105,4.8,371,7b3baaab-e1d1-44c8-863e-b1f83949e8c3
泰國美食,taipei,47947.22222222222,36,15975.0,28000.0,35000.0,67471.10281080466,$$,105,4.8,500,174c7ea2-64f3-4ee6-bc05-36396a3884e6
泰國美食,taipei,17486.842105263157,228,13500.0,18500.0,21800.0,6031.692805330546,$,110,4.4,47,fc2b3091-2137-4fb8-9d28-11f70303db75
泰國美食,taipei,30189.655172413793,58,26500.0,28000.0,38000.0,9655.1878078695,$$,110,0,0,77eca11e-317e-49c4-ab97-b2044d0a3745
泰國美食,taipei,22888.88888888889,45,20000.0,22000.0,24000.0,3807.7244427740256,$$,105,0,0,34313e51-880f-4224-801a-b3515a2ebebb
泰國美食,taipei,12300.0,10,12500.0,12750.0,13000.0,1452.583904633395,$,110,4.8,500,8ebea95e-9749-4397-926a-2dbf7379c043
泰國美食,taipei,15753.676470588236,136,13500.0,15500.0,19500.0,4587.786023912959,$,106,4.6,500,18df4405-f861-45d4-ba78-27f2b59f3e27
泰國美食,taipei,10935.29411764706,17,6000.0,6000.0,15800.0,6301.721629977804,$,105,4.6,500,c03effeb-47b2-4cbf-ab2f-40811b9d8d7d
泰國美食,taipei,9938.775510204081,49,5800.0,7000.0,14800.0,7013.945767919696,$,105,4.6,500,11b96ea2-0a26-4785-af08-7e57046991c4
泰國美食,taipei,25591.666666666668,60,13000.0,20500.0,30500.0,19324.09800971028,$,106,4.6,133,6debe1ec-3b84-4ce3-9b18-3a2a76907d02
泰國美食,taipei,15753.676470588236,136,13500.0,15500.0,19500.0,4587.786023912959,$,106,4.6,500,6c7f9a08-e2c2-4d06-a2ac-974a4a545319
泰國美食,taipei,7514.102564102564,78,6000.0,7000.0,8000.0,4721.329787659361,$,110,4.8,371,4c8a77af-6d63-412d-9392-4a606a5341fb
泰國美食,taipei,16177.41935483871,62,11000.0,16000.0,17650.0,14465.726115544563,$$,104,4.6,484,682dd6c1-d238-4457-935a-58b67c3d16e0
泰國美食,taipei,18063.725490196077,102,16000.0,18500.0,19500.0,6472.063483045105,$,105,4.7,426,da8d0054-a2c9-4913-842a-8d9fd6955989
泰國美食,taipei,47947.22222222222,36,15975.0,28000.0,35000.0,67471.10281080466,$$,106,4.8,500,ebe138f0-0fcd-42b2-97ef-4faa987c52dd
泰國美食,taipei,11500.0,28,5750.0,8000.0,18000.0,6630.556968632855,$,106,4.7,258,55ef43d9-28b1-4521-8ae3-f40e6b71af8e
泰國美食,taipei,16666.666666666668,6,16000.0,16000.0,17500.0,2981.4239699997197,$,106,4.7,44,a1c6bc36-56b2-4918-b786-a501b6d03189
泰國美食,taipei,47947.22222222222,36,15975.0,28000.0,35000.0,67471.10281080466,$$,110,4.8,249,aeb02f67-fda3-41fa-8e2e-c262a88bd92c
泰國美食,taipei,15748.648648648648,111,12000.0,13900.0,18900.0,6255.575745171603,$,114,4.6,282,4cf195fd-6ef2-4d39-ae23-e982f264ed8d
泰國美食,taipei,31428.571428571428,7,15000.0,15000.0,42500.0,21829.58112848018,$$,105,4.5,25,ac882b7a-6007-424a-9579-eabdaf03abdf
泰國美食,taipei,50300.0,35,16000.0,28000.0,35000.0,70865.8894371212,$,110,4.7,115,20810050-f151-4e4d-9755-09077884a8bd
泰國美食,taipei,23726.190476190477,84,17000.0,23000.0,29000.0,7068.291351549219,$,110,4.3,45,b59edff0-aa4f-4bfa-95b2-48034ea5ead7
泰國美食,taipei,42717.94871794872,39,25000.0,38000.0,47000.0,39617.367803649926,$,106,4.3,13,fe7cf187-6fd5-4323-ad9e-03dda094f4f3
泰國美食,taipei,33693.69369369369,111,20000.0,26000.0,33000.0,33911.27607323536,$$,105,4.7,104,3ef97c48-ccdb-4c5e-8f91-1e0725a787c3
泰國美食,taipei,34578.94736842105,57,28000.0,36000.0,42000.0,9286.752247853896,$$,106,4.7,28,359efa9d-c5da-4b45-a052-7a6e5484fcd0
泰國美食,taipei,17428.571428571428,21,18000.0,18000.0,22000.0,5988.651398957139,$,106,0,0,e4252193-1d59-47b9-80b3-e6ffb1aa3ab7
日式料理,taipei,21272.727272727272,33,6000.0,23900.0,32900.0,14921.354896788791,$$,104,4.6,500,f1f6f604-0ea5-47f2-88af-657987370cbe
日式料理,taipei,16156.25,32,6000.0,11400.0,25150.0,11319.560986959697,$$,105,4.7,311,d5653407-1530-46fc-ac41-6efa9aacc603
台灣美食,taipei,10357.142857142857,14,10000.0,10500.0,12000.0,1673.624930551426,$,105,0,0,f707e48b-71fc-4688-936a-6b6a41b53cc7
健康美食,taipei,26000.0,8,20750.0,25000.0,31500.0,6264.982043070834,$,105,5.0,11,d5944b15-f612-40e4-9998-20a85f53d4f8
越南美食,taipei,15290.90909090909,55,13000.0,15000.0,16000.0,7526.130787336822,$,106,4.6,347,7947932a-3e34-4e85-a451-6d8bc5bfecd1
Vegetarian Friendly,taipei,23522.727272727272,88,15000.0,18000.0,22250.0,31847.908191878898,$$,106,4.6,121,843e6c20-1e8b-4f52-b62c-28be6abca371
港式美食,taipei,14626.388888888889,72,9000.0,14000.0,19250.0,5840.424096462791,$$,105,4.4,297,a63804b7-effa-4783-a025-d17734c9343f
港式美食,taipei,13716.842105263158,95,7900.0,12000.0,13000.0,13694.859985691739,$,104,4.5,500,ab907e63-bc48-4fa0-91b7-9403177ff9ad
港式美食,taipei,23700.0,5,14900.0,14900.0,14900.0,18104.14317221337,$,110,4.4,72,0b1b5352-919d-4a7f-b1fd-a72a8b90ffa1
港式美食,taipei,15328.57142857143,70,9625.0,16000.0,19000.0,6439.213413745121,$,106,4.7,215,c3aa6dd2-3962-466e-879f-e8b3f1efe64d
港式美食,taipei,15000.0,6,15000.0,15000.0,15000.0,0.0,$,104,4.6,88,3fb4ee54-40f5-4b4e-84b1-772392a656d9
港式美食,taipei,23588.349514563106,103,10500.0,22000.0,35000.0,13176.444862619255,$$,104,4.6,196,8ae139d0-0147-4736-a66f-bb88e130dec9
港式美食,taipei,9541.666666666666,36,7375.0,9500.0,11000.0,2991.5970279731487,$,104,4.5,23,ea863851-ab0b-4e47-8ff2-b2d52089919e
港式美食,taipei,11266.666666666666,15,10500.0,12000.0,12000.0,853.7498983243797,$,110,4.7,500,3d040401-6470-4888-a13d-b33cfb4f19e8
港式美食,taipei,16866.666666666668,30,13500.0,13500.0,14000.0,10598.689646471503,$,104,4.6,500,c437d406-5ae7-413c-a69f-aee6ae456cb9
港式美食,taipei,13636.363636363636,11,13000.0,13000.0,13000.0,2336.381322890254,$,105,4.6,500,6d8847e2-2fe4-4d0f-b4b4-ce9f806027c2
港式美食,taipei,6363.636363636364,22,6000.0,6000.0,6375.0,1078.5282288822427,$,106,4.8,500,4238e1b6-8a84-4bfc-8ca7-5dc92d04e948
港式美食,taipei,14770.27027027027,74,11000.0,15000.0,17000.0,6068.410222591802,$,105,4.6,500,3540d0e1-17ec-410c-993f-10456fb36dc6
港式美食,taipei,12275.862068965518,29,10000.0,13000.0,15000.0,3292.0651910851248,$,106,4.7,500,b0213940-75f7-4f19-9174-fe5295570622
港式美食,taipei,12825.641025641025,39,11800.0,12800.0,13800.0,2576.8911849027927,$,110,4.7,500,434dea9f-e56f-4864-b006-502a4c2c3757
港式美食,taipei,12285.714285714286,7,12000.0,12000.0,12500.0,364.2156795423418,$,106,4.5,146,db5ef5ff-f8a9-45ca-88a6-caed68b4da9b
港式美食,taipei,18821.705426356588,129,17000.0,19000.0,23000.0,5869.973009991832,$$,104,4.6,500,059b56a9-b811-4fce-aac3-466dae040069
港式美食,taipei,11245.901639344262,61,8000.0,13000.0,14000.0,3071.047974626305,$,105,4.6,172,33aaab87-ea23-4dc6-9eaf-2aa6f3cbf690
港式美食,taipei,12155.172413793103,58,7000.0,14000.0,15000.0,3994.8316788930265,$,105,4.4,224,8c11bccf-b7f9-462e-b914-5748e813ecce
港式美食,taipei,11770.833333333334,48,11500.0,12000.0,12000.0,1399.2495508505822,$,106,4.6,293,99d639ad-e321-4baf-b82b-eaf09dfd9a21
港式美食,taipei,14652.777777777777,36,7500.0,15250.0,18000.0,8873.665349132512,$,106,4.7,254,91126c33-90aa-4ab0-a885-6873492ff2fb
港式美食,taipei,16586.956521739132,138,8500.0,14000.0,21000.0,10161.185213356688,$,106,4.6,239,8d9fe1ba-fddf-410d-9165-a7714ced91d1
港式美食,taipei,21327.97619047619,168,12800.0,16000.0,28000.0,14613.492320761554,$$,105,4.4,117,2729f78e-8185-4ece-bd9f-1477b67b055e
港式美食,taipei,15909.09090909091,11,13300.0,18000.0,18000.0,3876.6092366336998,$,110,4.7,200,b0cb4526-eede-4dbc-ab4f-2d9b6ca55490
港式美食,taipei,10442.682926829268,82,7900.0,8900.0,9900.0,5339.430646723667,$,110,4.5,271,34165b81-6469-4f83-a01b-077881942fdb
港式美食,taipei,13120.0,25,12000.0,12000.0,14000.0,1632.6665305566842,$,105,3.7,201,2d3989dd-8111-49a2-8436-447001f048bb
港式美食,taipei,9500.0,32,6500.0,9500.0,12000.0,3899.1184901205556,$,110,4.4,144,6e4c920b-0603-4614-9739-0afa610555bf
港式美食,taipei,14557.142857142857,56,8800.0,9800.0,15050.0,10081.079469248625,$,106,4.3,150,96c70737-0616-49ad-b44c-3e6995099c21
港式美食,taipei,24666.666666666668,3,24000.0,24000.0,25000.0,942.8090415820634,$$,106,0,0,ad7fce99-0945-49ed-bd63-44e8fd841a7e
港式美食,taipei,18327.58620689655,29,8000.0,16000.0,28000.0,11913.680821867229,$$,106,0,0,f15fa7d7-ac77-4100-91bf-6f2bfb349e75
港式美食,taipei,8181.395348837209,43,5500.0,8000.0,10750.0,3428.421279773866,$,110,4.6,500,fba267db-4d93-49b0-be32-be5e0f0f9459
港式美食,taipei,4575.0,20,3000.0,3000.0,6750.0,2325.2688016657344,$,104,4.7,261,923bfd9e-8f94-42ea-a75c-8ee2393153e3
中式料理,taipei,23789.473684210527,57,12000.0,23000.0,36000.0,17404.110063183718,$,106,4.7,105,0dd3fb8e-6c42-43d6-8fd1-38aea3fa6d18
烘焙坊,taipei,15370.37037037037,54,6625.0,10500.0,14000.0,13995.48379047657,$$,110,4.8,285,5b23ca46-06f2-4f24-a76a-047429611edc
烘焙坊,taipei,20290.909090909092,33,9600.0,12000.0,21600.0,16573.442860928528,$$,105,4.7,13,8c395f07-e701-4e3b-93ca-adda56b3cd2b
烘焙坊,taipei,11914.634146341463,41,7000.0,10000.0,15000.0,6342.753152147569,$,106,4.9,455,08d5e9a8-f65d-4941-be85-39a592102428
烘焙坊,taipei,20620.25316455696,79,14500.0,18000.0,28000.0,8405.925874603312,$,106,4.8,96,06b08eba-d7b1-4548-b3d4-ffa3dced9713
烘焙坊,taipei,8145.1612903225805,31,5500.0,8000.0,8250.0,4252.5012533177805,$,110,4.8,38,7b3fc3d7-9f44-418d-bb90-f8fac80ffd23
烘焙坊,taipei,18201.515151515152,66,10250.0,21500.0,26150.0,8992.075508287291,$,106,4.6,66,b266e09c-49fd-4cd4-bc5e-3d34cd739696
Desserts,taipei,60521.739130434784,23,24000.0,76000.0,94000.0,36599.91632826904,$$$,106,4.6,23,a8e6ba2c-058b-4426-974a-e14dbe256319
美式美食,taipei,9710.25641025641,39,5500.0,9000.0,12000.0,5336.8959994188335,$,106,4.8,500,0ca06162-9168-4c85-8749-080ef42991d9
歐式美食,taipei,30052.380952380954,63,21950.0,28600.0,41250.0,12566.961688375497,$$,106,0,0,9033ff56-753c-4e6c-8164-4f663a08cb28
珍珠奶茶,taipei,4816.129032258064,62,4000.0,4750.0,5500.0,1289.9354257890254,$,106,4.8,357,5285d5f6-49ac-429d-8a96-cfc8ea52e8d5
珍珠奶茶,taipei,5179.48717948718,78,4500.0,5000.0,6000.0,1184.8789805518466,$,110,4.8,500,9cdff58d-4a80-4e37-bd27-75342d9deb1b
珍珠奶茶,taipei,6598.275862068966,58,5500.0,7000.0,8000.0,1910.090391371692,$,110,4.8,500,880eb237-1c40-4bf0-bc71-6657b002cfb8
珍珠奶茶,taipei,4225.0,16,3500.0,4250.0,5125.0,1428.5044627161653,$,110,4.9,500,474db717-9ad9-4465-9bc4-4af51f28e6e7
珍珠奶茶,taipei,5054.0,100,4500.0,5500.0,5500.0,1219.378530235792,$,106,4.8,500,23fb7454-8c5f-4921-b001-4faed0a10f6b
珍珠奶茶,taipei,5292.727272727273,55,4500.0,5500.0,6000.0,1435.2515833253824,$,104,4.9,500,bab069b9-f740-4c91-8b70-54bd81be02ab
珍珠奶茶,taipei,4630.263157894737,76,4000.0,4950.0,5500.0,1304.548695591305,$,110,4.8,222,d1ee1872-14dc-4f34-81cf-4df73e13e727
珍珠奶茶,taipei,5293.103448275862,58,4500.0,5500.0,6000.0,1174.566988293179,$,100,4.7,99,75f201d3-b8ea-43c9-9f47-5f2554d66cef
珍珠奶茶,taipei,7532.0,50,7000.0,8000.0,9000.0,1730.3687468282592,$,106,4.9,162,97f9325e-e6d5-4e8d-89d5-f1613ad7306a
珍珠奶茶,taipei,7532.0,50,7000.0,8000.0,9000.0,1730.3687468282592,$,104,4.8,241,c67c8cbe-cba8-4d26-8168-af2e8ddab2ec
珍珠奶茶,taipei,4447.727272727273,44,4375.0,4500.0,5500.0,1251.0883691562385,$,110,4.9,159,b848b4f6-a761-4a6e-96a6-1a103beb97c2
珍珠奶茶,taipei,18458.333333333332,24,14500.0,15500.0,24500.0,6690.971321282302,$,105,0,0,f69ab071-bfdc-4ec2-8e26-2342c5b00248
珍珠奶茶,taipei,4225.0,16,3500.0,4250.0,5125.0,1428.5044627161653,$,104,4.9,500,c98d7225-cf84-499b-9ff4-0dd143447040
珍珠奶茶,taipei,4225.0,16,3500.0,4250.0,5125.0,1428.5044627161653,$,114,4.8,500,73cf6a07-28ff-4fc6-ac7b-2a37461f4347
珍珠奶茶,taipei,5369.736842105263,76,4500.0,5500.0,6000.0,1456.0237614495916,$,106,4.9,500,b3a8a938-3a81-423d-a475-63b3e5178549
