"","category","city","food_mean","food_num","food_q1","food_q2","food_q3","food_var","money","postcode","rate","rate_num","uuid","class"
"3804","港式美食","taipei",9500,32,6500,9500,12000,3899.11849012056,"$",110,4.4,144,"6e4c920b-0603-4614-9739-0afa610555bf","low"
"3805","港式美食","taipei",14557.1428571429,56,8800,9800,15050,10081.0794692486,"$",106,4.3,150,"96c70737-0616-49ad-b44c-3e6995099c21","bad"
"3808","港式美食","taipei",8181.39534883721,43,5500,8000,10750,3428.42127977387,"$",110,4.6,500,"fba267db-4d93-49b0-be32-be5e0f0f9459","low"
"3809","港式美食","taipei",4575,20,3000,3000,6750,2325.26880166573,"$",104,4.7,261,"923bfd9e-8f94-42ea-a75c-8ee2393153e3","cp"
"3810","中式料理","taipei",23789.4736842105,57,12000,23000,36000,17404.1100631837,"$",106,4.7,105,"0dd3fb8e-6c42-43d6-8fd1-38aea3fa6d18","high"
"3811","烘焙坊","taipei",15370.3703703704,54,6625,10500,14000,13995.4837904766,"$$",110,4.8,285,"5b23ca46-06f2-4f24-a76a-047429611edc","high"
"3812","烘焙坊","taipei",20290.9090909091,33,9600,12000,21600,16573.4428609285,"$$",105,4.7,13,"8c395f07-e701-4e3b-93ca-adda56b3cd2b","high"
"3813","烘焙坊","taipei",11914.6341463415,41,7000,10000,15000,6342.75315214757,"$",106,4.9,455,"08d5e9a8-f65d-4941-be85-39a592102428","cp"
"3814","烘焙坊","taipei",20620.253164557,79,14500,18000,28000,8405.92587460331,"$",106,4.8,96,"06b08eba-d7b1-4548-b3d4-ffa3dced9713","high"
"3815","烘焙坊","taipei",8145.16129032258,31,5500,8000,8250,4252.50125331778,"$",110,4.8,38,"7b3fc3d7-9f44-418d-bb90-f8fac80ffd23","cp"
"3816","烘焙坊","taipei",18201.5151515152,66,10250,21500,26150,8992.07550828729,"$",106,4.6,66,"b266e09c-49fd-4cd4-bc5e-3d34cd739696","bad"
"3817","Desserts","taipei",60521.7391304348,23,24000,76000,94000,36599.916328269,"$$$",106,4.6,23,"a8e6ba2c-058b-4426-974a-e14dbe256319","bad"
"3818","美式美食","taipei",9710.25641025641,39,5500,9000,12000,5336.89599941883,"$",106,4.8,500,"0ca06162-9168-4c85-8749-080ef42991d9","cp"
"3820","珍珠奶茶","taipei",4816.12903225806,62,4000,4750,5500,1289.93542578903,"$",106,4.8,357,"5285d5f6-49ac-429d-8a96-cfc8ea52e8d5","cp"
"3821","珍珠奶茶","taipei",5179.48717948718,78,4500,5000,6000,1184.87898055185,"$",110,4.8,500,"9cdff58d-4a80-4e37-bd27-75342d9deb1b","cp"
"3822","珍珠奶茶","taipei",6598.27586206897,58,5500,7000,8000,1910.09039137169,"$",110,4.8,500,"880eb237-1c40-4bf0-bc71-6657b002cfb8","cp"
"3823","珍珠奶茶","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",110,4.9,500,"474db717-9ad9-4465-9bc4-4af51f28e6e7","cp"
"3824","珍珠奶茶","taipei",5054,100,4500,5500,5500,1219.37853023579,"$",106,4.8,500,"23fb7454-8c5f-4921-b001-4faed0a10f6b","cp"
"3825","珍珠奶茶","taipei",5292.72727272727,55,4500,5500,6000,1435.25158332538,"$",104,4.9,500,"bab069b9-f740-4c91-8b70-54bd81be02ab","cp"
"3826","珍珠奶茶","taipei",4630.26315789474,76,4000,4950,5500,1304.5486955913,"$",110,4.8,222,"d1ee1872-14dc-4f34-81cf-4df73e13e727","cp"
"3827","珍珠奶茶","taipei",5293.10344827586,58,4500,5500,6000,1174.56698829318,"$",100,4.7,99,"75f201d3-b8ea-43c9-9f47-5f2554d66cef","cp"
"3828","珍珠奶茶","taipei",7532,50,7000,8000,9000,1730.36874682826,"$",106,4.9,162,"97f9325e-e6d5-4e8d-89d5-f1613ad7306a","cp"
"3829","珍珠奶茶","taipei",7532,50,7000,8000,9000,1730.36874682826,"$",104,4.8,241,"c67c8cbe-cba8-4d26-8168-af2e8ddab2ec","cp"
"3830","珍珠奶茶","taipei",4447.72727272727,44,4375,4500,5500,1251.08836915624,"$",110,4.9,159,"b848b4f6-a761-4a6e-96a6-1a103beb97c2","cp"
"3832","珍珠奶茶","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",104,4.9,500,"c98d7225-cf84-499b-9ff4-0dd143447040","cp"
"3833","珍珠奶茶","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",114,4.8,500,"73cf6a07-28ff-4fc6-ac7b-2a37461f4347","cp"
"3834","珍珠奶茶","taipei",5369.73684210526,76,4500,5500,6000,1456.02376144959,"$",106,4.9,500,"b3a8a938-3a81-423d-a475-63b3e5178549","cp"
"3835","珍珠奶茶","taipei",6011.11111111111,45,5500,6500,7000,1473.80418150855,"$",110,4.8,500,"c2502c56-a1e8-4506-b2ab-a705721ec0d2","cp"
"3836","珍珠奶茶","taipei",3590.47619047619,21,3000,4000,5000,1912.59105277302,"$",106,4.9,500,"ad731500-8214-4a5b-99e8-981433014bc7","cp"
"3837","珍珠奶茶","taipei",6011.11111111111,45,5500,6500,7000,1473.80418150855,"$",106,4.8,500,"43dee722-e96f-4aed-b3ae-e5137c516efc","cp"
"3838","珍珠奶茶","taipei",5124.28571428571,70,4500,5500,6000,1440.18210299806,"$",105,4.9,500,"b0742c2c-93b3-4f62-bfc4-102ec25658d2","cp"
"3839","珍珠奶茶","taipei",6011.11111111111,45,5500,6500,7000,1473.80418150855,"$",105,4.9,500,"080fd90a-0b9b-4f0d-a65c-cfd3695c4b24","cp"
"3840","珍珠奶茶","taipei",5173.13432835821,67,4500,5500,6000,1325.70252730811,"$",110,4.8,500,"e90d8544-53c4-4d14-9b3a-71ab1051b2b2","cp"
"3841","珍珠奶茶","taipei",5182.60869565217,69,4500,5500,6000,1307.49860994069,"$",106,4.9,500,"fe10cc2f-7b67-4980-a955-9eab088a01ac","cp"
"3842","珍珠奶茶","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",105,4.9,500,"533a6298-a126-4b54-841e-2a21aff71263","cp"
"3843","珍珠奶茶","taipei",5124.28571428571,70,4500,5500,6000,1440.18210299806,"$",104,4.9,500,"9d95f33a-8076-4b84-98ca-a331c06461b1","cp"
"3844","珍珠奶茶","taipei",5056,50,4500,5000,6000,1315.92704964979,"$",110,4.9,500,"00d86eeb-b335-44c5-af3c-56e8daf3bd20","cp"
"3845","珍珠奶茶","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",110,4.9,500,"e87fbdb1-4078-488a-8e5c-4cab032eabc5","cp"
"3846","珍珠奶茶","taipei",6658.82352941176,51,5500,7000,7750,1754.1185676146,"$",106,4.8,500,"a994c52a-35d1-4138-abc7-4a64d0e20ade","cp"
"3847","珍珠奶茶","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",100,4.9,500,"b17e870c-afd6-475b-8ba4-9283e24853d9","cp"
"3848","珍珠奶茶","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",104,4.9,500,"3c00334f-1768-4775-976e-4917c3fd30e8","cp"
"3849","珍珠奶茶","taipei",6027.1186440678,59,5500,6000,7000,1288.91368114743,"$",110,4.8,379,"4479d373-fa79-467c-906b-609b9525219a","cp"
"3850","珍珠奶茶","taipei",4256.52173913043,46,4000,4500,5000,1309.43933802303,"$",110,4.8,500,"9b5102b8-1c86-4560-b388-802432f52aa2","cp"
"3851","珍珠奶茶","taipei",4815.71428571429,70,4000,5000,5500,1076.58663167912,"$",110,4.8,417,"6e77795e-e4cc-4c8e-a989-cdcb1d6ac119","cp"
"3852","珍珠奶茶","taipei",4791.0447761194,67,4000,5000,5500,1082.93842154611,"$",105,4.9,290,"89bd8eb7-2823-47b9-9b58-bfc3590110ae","cp"
"3853","珍珠奶茶","taipei",5203.33333333333,30,4000,6000,6000,1729.83300414295,"$",110,4.7,500,"5990a408-f53c-4255-a94c-572fa518d8b6","cp"
"3854","珍珠奶茶","taipei",5009.25925925926,54,4500,5000,5975,1296.47221028601,"$",104,4.8,500,"66fe9d92-dfba-4d9a-8265-1cee261d03b1","cp"
"3855","珍珠奶茶","taipei",5392.1568627451,51,4500,5500,6000,1044.65833372333,"$",105,4.7,500,"783ed2c6-1141-4dfb-8f93-081190c8d489","cp"
"3856","珍珠奶茶","taipei",4280.30303030303,66,3500,4500,4875,981.374993501264,"$",106,4.8,152,"983bc7ca-7993-47f3-b146-2881ed2fb066","cp"
"3857","珍珠奶茶","taipei",5009.25925925926,54,4500,5000,5975,1296.47221028601,"$",105,4.8,420,"57a6922a-059f-4cb6-80f8-b02bde7e382e","cp"
"3858","珍珠奶茶","taipei",4850,24,4325,5000,5500,976.387901058454,"$",106,4.7,200,"570a1a55-6118-4c2d-a6a2-9e1f80db2fe1","cp"
"3859","珍珠奶茶","taipei",6027.1186440678,59,5500,6000,7000,1288.91368114743,"$",106,4.8,356,"0a863399-c2e0-4969-99f9-b6062d59fdc9","cp"
"3860","珍珠奶茶","taipei",5293.10344827586,58,4500,5500,6000,1174.56698829318,"$",110,4.7,95,"bb716c17-d45f-4c8d-878a-7447dda2e16c","cp"
"3861","珍珠奶茶","taipei",5009.25925925926,54,4500,5000,5975,1296.47221028601,"$",110,4.9,86,"63079660-6ef3-4a7c-ae2f-d7882703cd48","cp"
"3862","珍珠奶茶","taipei",7155.1724137931,29,6500,7000,8500,1462.77634156623,"$",110,4.7,279,"df9909d3-498f-40c2-a6b2-6d4e26c1833d","cp"
"3863","珍珠奶茶","taipei",4447.72727272727,44,4375,4500,5500,1251.08836915624,"$",106,4.7,183,"e632d02d-20f5-4c27-8bf4-2cdd76051296","cp"
"3864","珍珠奶茶","taipei",5242.1875,64,5000,5500,6000,968.214317619684,"$",105,4.8,182,"a2701369-962e-44e5-82e7-ce4185077061","cp"
"3865","珍珠奶茶","taipei",5001.61290322581,62,4500,5250,5875,1221.51306695292,"$",104,4.9,178,"8740e195-670b-4a23-b2a3-7769d4df34ea","cp"
"3866","珍珠奶茶","taipei",5173.4693877551,49,4500,5500,6000,961.243987843321,"$",106,4.6,98,"611540fd-d611-4009-a751-4c67f9e0ea77","low"
"3867","珍珠奶茶","taipei",8266.66666666667,15,4500,7000,7500,6462.369706402,"$",110,4.8,35,"ff0556e4-56d6-4092-b4fc-462329c94540","cp"
"3868","珍珠奶茶","taipei",4447.72727272727,44,4375,4500,5500,1251.08836915624,"$",110,4.7,79,"3ed3f0aa-b2cb-4ce3-8c4a-8893fe2da790","cp"
"3869","珍珠奶茶","taipei",4447.72727272727,44,4375,4500,5500,1251.08836915624,"$",105,4.8,318,"f3136e62-0a3b-4ba6-91b5-0648592f109f","cp"
"3870","珍珠奶茶","taipei",5271.73913043478,46,5000,5500,6000,1071.906680615,"$",110,4.8,172,"afc10bb0-5487-4e03-9566-eddfb5a8414f","cp"
"3871","珍珠奶茶","taipei",5205.88235294118,51,4500,5500,6000,1053.36282498536,"$",114,4.8,162,"1175b25d-d2e2-4bc6-a2c0-268e692acc9d","cp"
"3872","珍珠奶茶","taipei",4447.72727272727,44,4375,4500,5500,1251.08836915624,"$",104,5,81,"3db637fd-a9be-4ea2-a52e-c5ad9bf0134f","cp"
"3873","珍珠奶茶","taipei",4447.72727272727,44,4375,4500,5500,1251.08836915624,"$",106,4.4,27,"98612d0f-cd6c-44e1-a955-5d454a52b71e","low"
"3874","珍珠奶茶","taipei",4447.72727272727,44,4375,4500,5500,1251.08836915624,"$",105,4.8,39,"5f43abee-22cb-4fb8-a02d-a9e39af6819f","cp"
"3876","Juice and Smoothies","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",110,4.9,500,"713c0c06-b948-44c0-a9a1-50fa6eccd301","cp"
"3877","Juice and Smoothies","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",106,4.9,500,"74e81432-b81c-412e-bcea-c96d389b04f5","cp"
"3878","珍珠奶茶","taipei",6311.90476190476,42,5500,6000,7500,1638.26307279741,"$",106,4.8,500,"35445a01-2d7a-46f8-8549-a837710c2280","cp"
"3879","珍珠奶茶","taipei",4928.57142857143,49,4500,5000,5500,1059.45692672795,"$",106,4.8,500,"d18284b4-dab2-4418-bdc4-60fda3d71d60","cp"
"3880","珍珠奶茶","taipei",5796.66666666667,30,5000,6000,7000,1243.24396461658,"$",105,4.8,500,"4f14ea17-c0a1-4034-8de7-a95c13911bcf","cp"
"3881","珍珠奶茶","taipei",6936.84210526316,38,5000,6250,8750,3878.78311442564,"$",104,4.8,500,"2f7ec2e0-ef98-4fff-bcc2-cebde663cece","cp"
"3882","Juice and Smoothies","taipei",5160.60606060606,66,4500,5500,6000,1331.76560726373,"$",104,4.8,500,"8b3c2404-bcd3-42bc-8208-c8c65805d201","cp"
"3883","珍珠奶茶","taipei",7219.29824561404,57,6000,7000,7500,2533.31753895062,"$",104,4.8,500,"e82c0564-6f98-4231-87a6-f402fa9e4b53","cp"
"3884","珍珠奶茶","taipei",4882.53968253968,63,4000,5000,6000,1314.69589489142,"$",110,4.8,500,"c294ec09-fa90-4681-b06a-9d5a17cefb3c","cp"
"3885","咖啡館","taipei",5437.5,48,4875,5500,6125,1106.91481906544,"$",110,4.8,235,"77178b5f-8031-433f-8849-1d31e8094107","cp"
"3886","Desserts","taipei",5445.94594594595,37,5000,5000,6000,1038.34447093506,"$",110,4.7,241,"5d119061-415b-444d-8a5b-3e7be2d4370a","cp"
"3887","咖啡館","taipei",4983.13253012048,83,4000,4500,6000,1165.44828513638,"$",105,4.8,232,"f4e237c7-2a59-4a62-922a-55e4dfc99470","cp"
"3888","Juice and Smoothies","taipei",5009.25925925926,54,4500,5000,5975,1296.47221028601,"$",105,4.9,131,"0957e52d-5c8e-4a3f-a74b-38f1b580895c","cp"
"3889","披薩","taipei",16323.3766233766,77,5500,7000,23000,24258.3384839319,"$",106,4.4,121,"285581eb-4e1b-40c7-8f1c-dcbc2c093cf0","bad"
"3890","Juice and Smoothies","taipei",6830.35714285714,112,5500,6500,8250,1919.76743781796,"$",104,4.9,257,"4b2ee2d6-4997-4d85-95f0-e61857da8379","cp"
"3891","台灣美食","taipei",6881.39534883721,43,3500,5000,6250,5761.34899472755,"$",105,4.5,500,"8509aa88-337c-4885-a545-27ea393ebe1e","low"
"3892","珍珠奶茶","taipei",11696.2025316456,79,7500,9000,14750,6287.62986956949,"$",106,4.8,70,"b74c5573-ee53-4749-8d57-d71a8825248f","cp"
"3893","珍珠奶茶","taipei",9945.45454545455,33,9000,10000,10000,2928.13840013721,"$",105,4.6,104,"bf9f37a8-b43e-4f6d-b938-6460869afe12","low"
"3894","素食料理","taipei",6760.52631578947,38,4000,6000,8000,3299.64427697451,"$",106,4.8,444,"6cb1d91c-6eff-4262-97ea-c9f045cffa62","cp"
"3895","素食料理","taipei",12300,15,10250,13000,13000,2271.56333832011,"$",110,4.7,500,"3e1ed877-df6e-4b51-9e8e-3ec8abdacafb","cp"
"3897","Vegetarian Friendly","taipei",6900,40,5000,6500,9000,3054.09561081509,"$",110,4.8,500,"70d46cca-fbc3-4138-ba6f-de7e65885a44","cp"
"3898","日式料理","taipei",12000,32,10500,11500,15000,3663.58772243821,"$",105,4.7,500,"32c34135-13ab-444b-aa64-230fba484d21","cp"
"3899","Vegetarian Friendly","taipei",16040,25,15000,16000,18000,4032.17063131014,"$",110,4.8,123,"0d339f1a-67eb-4e26-9c4c-5486a34e05bd","high"
"3900","美式美食","taipei",18441.5094339623,53,9500,11000,26000,9970.4551089757,"$$",100,4.7,69,"03a236de-b73b-433d-b387-4e4525426ee5","high"
"3901","烘焙坊","taipei",20620.253164557,79,14500,18000,28000,8405.92587460331,"$",106,4.8,96,"06b08eba-d7b1-4548-b3d4-ffa3dced9713","high"
"3902","Vegetarian Friendly","taipei",20352.9411764706,34,15000,17500,27750,6827.20489245772,"$$",106,4.7,278,"7377726a-46db-4cba-907b-fe93dcf340ee","high"
"3903","台灣美食","taipei",19580,50,15000,20000,25000,9674.89534827121,"$$",105,4.8,500,"ed688bd3-9e14-48b8-a472-ac9f03da86ae","high"
"3904","緬甸美食","taipei",9552.94117647059,85,8000,10000,12000,4188.23529411765,"$",110,4.4,85,"d443b7bb-5b40-44bd-97df-5daec87521ee","low"
"3905","美式美食","taipei",9388.40579710145,69,3300,7500,10800,8653.0138208115,"$",106,4.8,500,"5e5cca42-c74c-4f3d-ae32-1b776b941a0f","cp"
"3906","美式美食","taipei",9388.40579710145,69,3300,7500,10800,8653.0138208115,"$",110,4.8,500,"e4e3f257-561d-45c5-b1e5-f956d55e096b","cp"
"3907","美式美食","taipei",9388.40579710145,69,3300,7500,10800,8653.0138208115,"$",105,4.8,500,"7cd70b3c-4775-4d6c-b1f5-265de3549c41","cp"
"3908","美式美食","taipei",9388.40579710145,69,3300,7500,10800,8653.0138208115,"$",110,4.8,500,"6896e13c-1d6d-4ce0-9ef1-a876177d6572","cp"
"3909","美式美食","taipei",9388.40579710145,69,3300,7500,10800,8653.0138208115,"$",106,4.8,500,"a9cf1352-f118-4d5c-9f9d-17487a933dfd","cp"
"3910","美式美食","taipei",9388.40579710145,69,3300,7500,10800,8653.0138208115,"$",105,4.8,500,"7d8e6edf-e09d-4e29-91bc-0554ff27518d","cp"
"3911","美式美食","taipei",10848.8888888889,45,4000,5000,11000,12773.7164560188,"$",110,4.8,500,"b087d876-5bd7-4654-98dd-93c974bf154b","cp"
"3912","美式美食","taipei",12328.9473684211,38,4500,7000,14500,12286.0191808828,"$",110,4.8,500,"ff2dcee1-7511-47af-8838-93161c0e27ab","high"
"3913","美式美食","taipei",11750.7042253521,71,9300,12500,15500,5428.74128122098,"$",106,4.8,500,"4d3e6a08-6d3f-498f-9c3a-0c35bf028a30","cp"
"3914","美式美食","taipei",13124.3902439024,41,4500,6500,14500,14413.8277187653,"$",106,4.8,339,"f9b247b0-6329-417f-81bf-9039ba005bcf","high"
"3915","美式美食","taipei",13435.1351351351,37,5500,13000,16000,12070.2720857892,"$",110,4.7,500,"60eabc25-30e8-49e9-8082-e9320a65eab6","high"
"3916","美式美食","taipei",24721.1538461538,104,16000,28000,32000,9777.77771940933,"$$",106,4.8,465,"c180bca2-ed6b-43ea-9503-48836142b64d","high"
"3917","美式美食","taipei",11750.7042253521,71,9300,12500,15500,5428.74128122098,"$",106,4.8,86,"03f1be16-1bdb-4523-8165-fdaf9537b44f","cp"
"3918","美式美食","taipei",46659.649122807,57,24000,38000,52000,48126.4557206092,"$$",105,4.7,194,"18afe4e0-d62b-43f6-a8c3-daa1c229a8a6","high"
"3919","美式美食","taipei",32409.0909090909,22,30000,30000,30000,14549.7862868063,"$$",104,4.6,148,"ff79c6dc-812e-450f-bc1f-c629925ad5d9","bad"
"3920","美式美食","taipei",24530.612244898,49,20000,26000,30000,11360.6949356575,"$",116,4.6,173,"1210c11b-27c1-4292-a740-ce61d7f6d64c","bad"
"3921","美式美食","taipei",19367.8571428571,56,10375,18000,22000,10708.4430498098,"$$",110,4.4,71,"cfb77891-242c-45e4-a19f-fdb6a5c07d34","bad"
"3922","美式美食","taipei",15351.3513513514,37,14000,15000,17000,4231.26213498178,"$",110,4.6,36,"fef801b0-a2f8-4500-be1f-1357b7134d3f","bad"
"3923","美式美食","taipei",9388.40579710145,69,3300,7500,10800,8653.0138208115,"$",105,4.8,500,"da4738cd-6951-4b61-a172-a02ddac19c59","cp"
"3924","美式美食","taipei",7025.71428571429,70,4000,6000,8000,3336.10918433374,"$",110,4.6,500,"2c810098-9110-408d-8df4-02ae8761bdd5","low"
"3925","美式美食","taipei",10640.7407407407,54,4500,6850,13000,10489.2805691673,"$",106,4.8,500,"61d36ac4-1c2b-4fbe-a429-cc85ea33d094","cp"
"3926","美式美食","taipei",11027.2727272727,44,4000,5250,11250,12862.5136034271,"$",105,4.8,500,"da2c1e3f-b2d7-4c0a-9212-8389ab3e2dde","cp"
"3927","美式美食","taipei",6251.31578947368,76,3500,5000,9125,4007.87033029857,"$",114,4.7,500,"91b915d8-3003-4167-b466-61203d6b44b0","cp"
"3928","美式美食","taipei",14547.3684210526,38,4500,8500,16125,13259.7081979901,"$",106,4.8,500,"5f2637d3-c00a-4851-8be7-7ee166331920","high"
"3929","美式美食","taipei",9710.25641025641,39,5500,9000,12000,5336.89599941883,"$",106,4.8,500,"0ca06162-9168-4c85-8749-080ef42991d9","cp"
"3930","美式美食","taipei",7688.75,80,4875,6250,10000,3670.5583277616,"$",105,4.7,336,"78c533de-16a7-45f0-971c-3322025cf810","cp"
"3931","美式美食","taipei",9681.81818181818,22,6000,7000,15375,5401.06356223529,"$",104,4.7,408,"62897bd8-961d-4e05-9d02-98150afbc34e","cp"
"3932","美式美食","taipei",12414.9253731343,67,10200,12900,16300,5261.21414201724,"$",110,4.8,500,"6802ed23-7341-4efb-b0b1-bb98646768a9","high"
"3933","美式美食","taipei",18540.1459854015,137,12500,16000,23000,8236.9246958948,"$",105,4.8,500,"5cbb23f8-2da1-45b1-9092-3f50e9d816ba","high"
"3934","美式美食","taipei",12608.6956521739,23,5000,14000,16000,7305.38294942895,"$",110,4.6,276,"b10acd96-d403-494a-8708-f977f1fba06b","bad"
"3935","美式美食","taipei",12328.9473684211,38,4500,7000,14500,12286.0191808828,"$",105,4.8,148,"e3d11414-4355-4874-8d02-d09e123c7530","high"
"3936","美式美食","taipei",12868.4210526316,38,4500,7500,14875,12358.8473586027,"$",106,4.8,140,"fd2f3415-f7cb-49d1-b805-a86e5e80793e","high"
"3937","美式美食","taipei",13687.5,32,11000,14000,16000,3574.5410544572,"$",110,4.7,500,"4677bf92-6fae-4d76-81b8-4331461a4901","high"
"3938","美式美食","taipei",6231.48148148148,54,5500,6500,7000,1369.35022088392,"$",104,4.7,500,"d096e8d8-2bb0-497a-8996-b4aaa6131864","cp"
"3939","美式美食","taipei",11750.7042253521,71,9300,12500,15500,5428.74128122098,"$",110,4.8,500,"b73b9d37-f911-443a-9313-df70f204390e","cp"
"3940","美式美食","taipei",20090.9090909091,22,14250,20000,28500,9820.70674604102,"$",106,4.7,180,"37dfb03d-3c66-4e3b-bc8c-53a1aa2e18e9","high"
"3941","美式美食","taipei",12328.9473684211,38,4500,7000,14500,12286.0191808828,"$",106,4.8,500,"f620d333-3da4-41f5-9f0c-949f1c43d8eb","high"
"3942","美式美食","taipei",6231.48148148148,54,5500,6500,7000,1369.35022088392,"$",106,4.7,322,"2a4276f8-fed0-432a-bbef-8f9597b62824","cp"
"3943","美式美食","taipei",11750.7042253521,71,9300,12500,15500,5428.74128122098,"$",105,4.7,245,"b2bfdfc3-0e61-43dc-b587-1fb4beff7f40","cp"
"3944","美式美食","taipei",8750,20,6000,8000,12750,3713.15229959666,"$",105,4.6,295,"9562cc4e-36c6-41ad-9a24-6bf504ab1564","low"
"3945","美式美食","taipei",18540.1459854015,137,12500,16000,23000,8236.9246958948,"$",106,4.8,500,"87a6b658-363d-4f0a-914c-cb2b97da3ebf","high"
"3946","美式美食","taipei",11619.0476190476,42,4500,5500,14125,11891.0978726432,"$",104,4.7,500,"79f22868-807b-4408-9d97-e4be1ec5ef66","cp"
"3947","美式美食","taipei",12292.4242424242,66,10050,12900,16100,5205.22204591611,"$",100,4.8,245,"a955a343-d1e4-4cb9-8b94-e77fae145f28","cp"
"3948","美式美食","taipei",14342.8571428571,35,9000,12000,17500,7045.53701549674,"$",106,4.7,271,"73d9f698-8efd-4206-a58f-e147d66b2190","high"
"3949","美式美食","taipei",14806.4516129032,31,8000,12000,21000,7737.29699755049,"$",100,4.8,157,"e32cf28c-e66f-4b7f-99dc-4483827a1856","high"
"3950","美式美食","taipei",15129.6296296296,54,9000,17000,20000,5800.05203136399,"$",104,4.7,362,"355bb0a9-7bfd-4e20-be38-e46737a6f94a","high"
"3951","美式美食","taipei",6511.11111111111,18,3900,3900,9900,3075.69123014809,"$",105,4.7,139,"0db23da9-dbfe-49ca-a7b9-052c5485d049","cp"
"3952","美式美食","taipei",38900,56,16800,37800,52800,24549.2798846961,"$$",105,4.8,500,"48c268b9-1a7c-4fac-939a-337e6e3fb62c","high"
"3953","美式美食","taipei",11750.7042253521,71,9300,12500,15500,5428.74128122098,"$",110,4.5,95,"7fc2eff5-a1aa-45f9-9cea-63154b116d57","low"
"3954","美式美食","taipei",12903.5714285714,28,5000,5400,9600,18994.8015847731,"$",104,4.5,241,"fefb7637-4647-4c9f-a3ca-8a88594cb2ad","bad"
"3955","美式美食","taipei",63352.1126760563,71,21000,55000,73500,47464.4710985318,"$$$",105,4.7,179,"0e09d3c0-fc2c-4e69-8cef-72d40241f1ec","high"
"3956","美式美食","taipei",63352.1126760563,71,21000,55000,73500,47464.4710985318,"$$$",110,4.8,159,"37b30af8-4918-4357-bb68-d0a2c9e2df20","high"
"3957","美式美食","taipei",15800,30,6250,16500,22000,9016.28156910227,"$",106,4.7,126,"6468c34d-a504-4b15-a47c-fc9841c6ddda","high"
"3958","美式美食","taipei",17637.9310344828,58,12250,18000,22750,6801.87163862618,"$",106,4.7,33,"168de6d4-747b-4cc3-a42c-68d99aad2c57","high"
"3959","美式美食","taipei",13466.6666666667,30,9000,13000,17000,4984.86598504803,"$",105,4.3,16,"4a1a2d3a-fa03-4a86-a278-8d8cdd683d06","bad"
"3960","美式美食","taipei",40551.8987341772,79,15000,26000,36000,60165.1332242228,"$$$",110,4.8,57,"267ba038-73b3-442e-9a48-622068537e7d","high"
"3961","美式美食","taipei",9782.75862068966,58,4000,5000,6975,14855.9536182385,"$",106,4.5,11,"d4343101-e9f1-47fe-8972-70c198c4695f","low"
"3962","美式美食","taipei",7250,10,6250,7500,8250,1209.33866224478,"$",105,4.3,29,"68a66f7b-0a16-4db9-b58b-2a8275173fae","low"
"3966","美式美食","taipei",10254.7619047619,42,3500,5500,15250,10815.6236722392,"$",106,4.7,500,"cb256406-526b-4d72-9977-f4c37aecf7c9","cp"
"3967","美式美食","taipei",8541.33333333333,75,4500,5500,9700,7457.40067911661,"$",106,4.7,500,"032ec3e9-a3cb-47b8-8599-7c088e28eb68","cp"
"3968","美式美食","taipei",10431.7073170732,41,3500,5500,15500,10886.4973207335,"$",105,4.7,466,"1cbb3df6-d734-45c5-b988-6d92fcd7c301","cp"
"3969","美式美食","taipei",10431.7073170732,41,3500,5500,15500,10886.4973207335,"$",104,4.8,434,"e7fbbd7b-50b1-4259-a50a-cedd3c231046","cp"
"3970","美式美食","taipei",19545.4545454545,22,14250,17000,24000,6429.52898548615,"$$",106,4.8,153,"b0b97fa1-31f8-4984-acc6-465a2f3eb93a","high"
"3971","美式美食","taipei",11750.7042253521,71,9300,12500,15500,5428.74128122098,"$",110,4.8,500,"937bb307-70e5-4b4b-9098-47c3581ca73e","cp"
"3972","美式美食","taipei",11750.7042253521,71,9300,12500,15500,5428.74128122098,"$",106,4.8,500,"2ec7e1a5-88f3-4678-8461-66ffa39bfad2","cp"
"3973","美式美食","taipei",9488.63636363636,44,4500,6000,11000,7736.81329480541,"$",106,4.7,235,"2a66614d-9a57-47ea-a93a-813baa6405d7","cp"
"3974","美式美食","taipei",18551.1627906977,43,10500,14000,25000,14251.0770232406,"$$$",106,4.8,272,"0894734c-8133-481c-8256-220b307048a9","high"
"3975","美式美食","taipei",17400,20,7250,15500,26000,10234.2562016006,"$",106,4.8,71,"08572583-4856-4d85-9869-a8144f9418b2","high"
"3976","美式美食","taipei",18768.1818181818,44,10750,15000,25250,14157.0215910896,"$$$",100,4.8,299,"e0a4f1d1-8fb5-4f98-8347-887a8f57f69d","high"
"3977","美式美食","taipei",19445.3125,64,17000,19500,24000,5074.53599133396,"$$",106,4.8,78,"b8b37afa-afe8-4e47-b27e-4e12c8dfd87a","high"
"3978","美式美食","taipei",18441.5094339623,53,9500,11000,26000,9970.4551089757,"$$",100,4.7,69,"03a236de-b73b-433d-b387-4e4525426ee5","high"
